experiment,family,model,evaluation_train_rows,test_rows,final_train_rows,saved_model_train_scope,accuracy,precision,recall,f1,macro_f1,roc_auc
experiment_2_stopwords_removed,traditional_ml,LinearSVC_TFIDF,9677,1708,9677,train_validation,0.9221311475409836,0.922618483818937,0.9221311475409836,0.9221086927376446,0.9221086927376447,0.9796192596899013
experiment_2_stopwords_removed,traditional_ml,LogisticRegression_TFIDF,9677,1708,9677,train_validation,0.9016393442622951,0.9065650677326227,0.9016393442622951,0.9013405179705326,0.9013405179705325,0.9753193403133895
experiment_2_stopwords_removed,traditional_ml,RandomForest_TFIDF,9677,1708,9677,train_validation,0.8512880562060889,0.8555962691538974,0.8512880562060889,0.8508362593125909,0.8508362593125909,0.923954774062272
experiment_2_stopwords_removed,traditional_ml,XGBoost_TFIDF,9677,1708,9677,train_validation,0.8319672131147541,0.8479442447619884,0.8319672131147541,0.8300158646218933,0.8300158646218931,0.9067550965562252
