fpr,tpr
0.0,0.0
0.0,0.00117096018735363
0.0,0.1791569086651054
0.00117096018735363,0.1791569086651054
0.00117096018735363,0.23185011709601874
0.00234192037470726,0.23185011709601874
0.00234192037470726,0.24707259953161592
0.00351288056206089,0.24707259953161592
0.00351288056206089,0.24824355971896955
0.00468384074941452,0.24824355971896955
0.00468384074941452,0.25175644028103045
0.00585480093676815,0.25175644028103045
0.00585480093676815,0.2576112412177986
0.00702576112412178,0.2576112412177986
0.00702576112412178,0.3793911007025761
0.00819672131147541,0.3793911007025761
0.00819672131147541,0.3946135831381733
0.00936768149882904,0.3946135831381733
0.00936768149882904,0.42271662763466045
0.01053864168618267,0.42271662763466045
0.01053864168618267,0.4519906323185012
0.0117096018735363,0.4519906323185012
0.0117096018735363,0.5152224824355972
0.01288056206088993,0.5152224824355972
0.01288056206088993,0.5257611241217799
0.01405152224824356,0.5257611241217799
0.01405152224824356,0.5351288056206089
0.01522248243559719,0.5351288056206089
0.01522248243559719,0.5468384074941453
0.01639344262295082,0.5468384074941453
0.01639344262295082,0.5573770491803278
0.01873536299765808,0.5573770491803278
0.01873536299765808,0.5714285714285714
0.01990632318501171,0.5714285714285714
0.01990632318501171,0.5936768149882904
0.02107728337236534,0.5936768149882904
0.02107728337236534,0.5960187353629977
0.02224824355971897,0.5960187353629977
0.02224824355971897,0.6159250585480094
0.0234192037470726,0.6159250585480094
0.0234192037470726,0.6381733021077284
0.02459016393442623,0.6381733021077284
0.02459016393442623,0.6545667447306791
0.02810304449648712,0.6545667447306791
0.02810304449648712,0.6639344262295082
0.02927400468384075,0.6639344262295082
0.02927400468384075,0.6662763466042154
0.03044496487119438,0.6662763466042154
0.03044496487119438,0.6779859484777517
0.03161592505854801,0.6779859484777517
0.03161592505854801,0.6791569086651054
0.03278688524590164,0.6791569086651054
0.03278688524590164,0.6814988290398126
0.03395784543325527,0.6814988290398126
0.03395784543325527,0.6850117096018735
0.03629976580796253,0.6850117096018735
0.03629976580796253,0.7014051522248244
0.03747072599531616,0.7014051522248244
0.03747072599531616,0.7037470725995316
0.03864168618266979,0.7037470725995316
0.03864168618266979,0.7213114754098361
0.03981264637002342,0.7213114754098361
0.03981264637002342,0.7295081967213115
0.040983606557377046,0.7295081967213115
0.040983606557377046,0.7377049180327869
0.04332552693208431,0.7377049180327869
0.04332552693208431,0.7494145199063232
0.04449648711943794,0.7494145199063232
0.04449648711943794,0.7505854800936768
0.04566744730679157,0.7505854800936768
0.04566744730679157,0.7564402810304449
0.0468384074941452,0.7564402810304449
0.0468384074941452,0.7611241217798594
0.04800936768149883,0.7611241217798594
0.04800936768149883,0.7622950819672131
0.05035128805620609,0.7622950819672131
0.05035128805620609,0.7728337236533958
0.05152224824355972,0.7728337236533958
0.05152224824355972,0.7775175644028103
0.05269320843091335,0.7775175644028103
0.05269320843091335,0.7786885245901639
0.053864168618266976,0.7786885245901639
0.053864168618266976,0.7798594847775175
0.05503512880562061,0.7798594847775175
0.05503512880562061,0.8009367681498829
0.05737704918032787,0.8009367681498829
0.05737704918032787,0.8032786885245902
0.059718969555035126,0.8032786885245902
0.059718969555035126,0.8044496487119438
0.06088992974238876,0.8044496487119438
0.06088992974238876,0.8056206088992974
0.06206088992974239,0.8056206088992974
0.06206088992974239,0.8079625292740047
0.06323185011709602,0.8079625292740047
0.06323185011709602,0.8091334894613583
0.06440281030444965,0.8091334894613583
0.06440281030444965,0.819672131147541
0.06557377049180328,0.819672131147541
0.06557377049180328,0.8208430913348946
0.06674473067915691,0.8208430913348946
0.06674473067915691,0.8220140515222483
0.06791569086651054,0.8220140515222483
0.06791569086651054,0.8231850117096019
0.0702576112412178,0.8231850117096019
0.0702576112412178,0.8255269320843092
0.07142857142857142,0.8255269320843092
0.07142857142857142,0.8266978922716628
0.07728337236533958,0.8266978922716628
0.07728337236533958,0.8313817330210773
0.07962529274004684,0.8313817330210773
0.07962529274004684,0.8348946135831382
0.08196721311475409,0.8348946135831382
0.08196721311475409,0.8384074941451991
0.08313817330210772,0.8384074941451991
0.08313817330210772,0.8407494145199064
0.08548009367681499,0.8407494145199064
0.08548009367681499,0.8501170960187353
0.08665105386416862,0.8501170960187353
0.08665105386416862,0.8512880562060889
0.08899297423887588,0.8512880562060889
0.08899297423887588,0.8548009367681498
0.09016393442622951,0.8548009367681498
0.09016393442622951,0.8583138173302107
0.09133489461358314,0.8583138173302107
0.09133489461358314,0.8641686182669789
0.09250585480093677,0.8641686182669789
0.09250585480093677,0.8653395784543325
0.09484777517564402,0.8653395784543325
0.09484777517564402,0.8711943793911007
0.09601873536299765,0.8711943793911007
0.09601873536299765,0.8723653395784543
0.09836065573770492,0.8723653395784543
0.09836065573770492,0.8735362997658079
0.10070257611241218,0.8735362997658079
0.10070257611241218,0.8770491803278688
0.10772833723653395,0.8770491803278688
0.10772833723653395,0.8782201405152225
0.11007025761124122,0.8782201405152225
0.11007025761124122,0.8793911007025761
0.11124121779859485,0.8793911007025761
0.11124121779859485,0.8852459016393442
0.11241217798594848,0.8852459016393442
0.11241217798594848,0.8887587822014051
0.11358313817330211,0.8887587822014051
0.11358313817330211,0.8899297423887588
0.11475409836065574,0.8899297423887588
0.11475409836065574,0.8946135831381733
0.11592505854800937,0.8946135831381733
0.11592505854800937,0.8957845433255269
0.11943793911007025,0.8957845433255269
0.11943793911007025,0.8981264637002342
0.12295081967213115,0.8981264637002342
0.12295081967213115,0.9016393442622951
0.12412177985948478,0.9016393442622951
0.12412177985948478,0.9039812646370023
0.1252927400468384,0.9039812646370023
0.1252927400468384,0.905152224824356
0.1323185011709602,0.905152224824356
0.1323185011709602,0.9074941451990632
0.13348946135831383,0.9074941451990632
0.13348946135831383,0.9086651053864169
0.13466042154566746,0.9086651053864169
0.13466042154566746,0.9121779859484778
0.1358313817330211,0.9121779859484778
0.1358313817330211,0.9133489461358314
0.13700234192037472,0.9133489461358314
0.13700234192037472,0.9168618266978923
0.1405152224824356,0.9168618266978923
0.1405152224824356,0.9192037470725996
0.14168618266978922,0.9192037470725996
0.14168618266978922,0.9203747072599532
0.14285714285714285,0.9203747072599532
0.14285714285714285,0.9215456674473068
0.148711943793911,0.9215456674473068
0.148711943793911,0.9250585480093677
0.15105386416861827,0.9250585480093677
0.15105386416861827,0.927400468384075
0.15807962529274006,0.927400468384075
0.15807962529274006,0.9285714285714286
0.16042154566744732,0.9285714285714286
0.16042154566744732,0.9309133489461359
0.16159250585480095,0.9309133489461359
0.16159250585480095,0.9332552693208431
0.16393442622950818,0.9332552693208431
0.16393442622950818,0.9344262295081968
0.16510538641686182,0.9344262295081968
0.16510538641686182,0.9379391100702577
0.1686182669789227,0.9379391100702577
0.1686182669789227,0.9391100702576113
0.16978922716627634,0.9391100702576113
0.16978922716627634,0.9402810304449649
0.17096018735362997,0.9402810304449649
0.17096018735362997,0.9426229508196722
0.1756440281030445,0.9426229508196722
0.1756440281030445,0.9437939110070258
0.17681498829039813,0.9437939110070258
0.17681498829039813,0.9461358313817331
0.17798594847775176,0.9461358313817331
0.17798594847775176,0.9473067915690867
0.18384074941451992,0.9473067915690867
0.18384074941451992,0.9484777517564403
0.1873536299765808,0.9484777517564403
0.1873536299765808,0.949648711943794
0.19086651053864168,0.949648711943794
0.19086651053864168,0.9508196721311475
0.19437939110070257,0.9508196721311475
0.19437939110070257,0.9519906323185011
0.1955503512880562,0.9519906323185011
0.1955503512880562,0.9543325526932084
0.19789227166276346,0.9543325526932084
0.19789227166276346,0.955503512880562
0.1990632318501171,0.955503512880562
0.1990632318501171,0.9566744730679156
0.20843091334894615,0.9566744730679156
0.20843091334894615,0.9578454332552693
0.20960187353629978,0.9578454332552693
0.20960187353629978,0.9590163934426229
0.21428571428571427,0.9590163934426229
0.21428571428571427,0.9601873536299765
0.21662763466042154,0.9601873536299765
0.21662763466042154,0.9613583138173302
0.2189695550351288,0.9613583138173302
0.2189695550351288,0.9660421545667447
0.22131147540983606,0.9660421545667447
0.22131147540983606,0.9672131147540983
0.2224824355971897,0.9672131147540983
0.2224824355971897,0.968384074941452
0.23185011709601874,0.968384074941452
0.23185011709601874,0.9695550351288056
0.234192037470726,0.9695550351288056
0.234192037470726,0.9707259953161592
0.23653395784543327,0.9707259953161592
0.23653395784543327,0.9718969555035128
0.2423887587822014,0.9718969555035128
0.2423887587822014,0.9730679156908665
0.24355971896955503,0.9730679156908665
0.24355971896955503,0.9742388758782201
0.2459016393442623,0.9742388758782201
0.2459016393442623,0.9754098360655737
0.24941451990632318,0.9754098360655737
0.24941451990632318,0.9765807962529274
0.2505854800936768,0.9765807962529274
0.2505854800936768,0.977751756440281
0.25526932084309134,0.977751756440281
0.25526932084309134,0.9789227166276346
0.2646370023419204,0.9789227166276346
0.2646370023419204,0.9800936768149883
0.265807962529274,0.9800936768149883
0.265807962529274,0.9812646370023419
0.26697892271662765,0.9812646370023419
