accuracy,loss,val_accuracy,val_loss
0.8062788844108582,0.4409027099609375,0.8944381475448608,0.2450694590806961
0.9277196526527405,0.16235001385211945,0.904653787612915,0.20555201172828674
0.9664151668548584,0.08479305356740952,0.9432463049888611,0.14112818241119385
