fpr,tpr
0.0,0.0
0.0,0.00117096018735363
0.0,0.01053864168618267
0.001145475372279496,0.01053864168618267
0.001145475372279496,0.03981264637002342
0.002290950744558992,0.03981264637002342
0.002290950744558992,0.040983606557377046
0.003436426116838488,0.040983606557377046
0.003436426116838488,0.059718969555035126
0.004581901489117984,0.059718969555035126
0.004581901489117984,0.07611241217798595
0.0057273768613974796,0.07611241217798595
0.0057273768613974796,0.08313817330210772
0.006872852233676976,0.08313817330210772
0.006872852233676976,0.08548009367681499
0.008018327605956471,0.08548009367681499
0.008018327605956471,0.08782201405152225
0.009163802978235968,0.08782201405152225
0.009163802978235968,0.09718969555035128
0.010309278350515464,0.09718969555035128
0.010309278350515464,0.10655737704918032
0.011454753722794959,0.10655737704918032
0.011454753722794959,0.11007025761124122
0.012600229095074456,0.11007025761124122
0.012600229095074456,0.12295081967213115
0.013745704467353952,0.12295081967213115
0.013745704467353952,0.12412177985948478
0.014891179839633447,0.12412177985948478
0.014891179839633447,0.13348946135831383
0.016036655211912942,0.13348946135831383
0.016036655211912942,0.14402810304449648
0.01718213058419244,0.14402810304449648
0.01718213058419244,0.17330210772833723
0.018327605956471937,0.17330210772833723
0.018327605956471937,0.1791569086651054
0.019473081328751432,0.1791569086651054
0.019473081328751432,0.18384074941451992
0.020618556701030927,0.18384074941451992
0.020618556701030927,0.1885245901639344
0.022909507445589918,0.1885245901639344
0.022909507445589918,0.18969555035128804
0.024054982817869417,0.18969555035128804
0.024054982817869417,0.21779859484777517
0.025200458190148912,0.21779859484777517
0.025200458190148912,0.23302107728337237
0.026345933562428408,0.23302107728337237
0.026345933562428408,0.24473067915690866
0.027491408934707903,0.24473067915690866
0.027491408934707903,0.24824355971896955
0.0286368843069874,0.24824355971896955
0.0286368843069874,0.24941451990632318
0.029782359679266894,0.24941451990632318
0.029782359679266894,0.25175644028103045
0.030927835051546393,0.25175644028103045
0.030927835051546393,0.2822014051522248
0.032073310423825885,0.2822014051522248
0.032073310423825885,0.28454332552693207
0.033218785796105384,0.28454332552693207
0.033218785796105384,0.30562060889929743
0.03436426116838488,0.30562060889929743
0.03436426116838488,0.3114754098360656
0.035509736540664374,0.3114754098360656
0.035509736540664374,0.3126463700234192
0.03665521191294387,0.3126463700234192
0.03665521191294387,0.31381733021077285
0.037800687285223365,0.31381733021077285
0.037800687285223365,0.3161592505854801
0.038946162657502864,0.3161592505854801
0.038946162657502864,0.319672131147541
0.041237113402061855,0.319672131147541
0.041237113402061855,0.3337236533957845
0.042382588774341354,0.3337236533957845
0.042382588774341354,0.33489461358313816
0.043528064146620846,0.33489461358313816
0.043528064146620846,0.36885245901639346
0.044673539518900345,0.36885245901639346
0.044673539518900345,0.3700234192037471
0.045819014891179836,0.3700234192037471
0.045819014891179836,0.3805620608899297
0.049255441008018326,0.3805620608899297
0.049255441008018326,0.38524590163934425
0.050400916380297825,0.38524590163934425
0.050400916380297825,0.4028103044496487
0.05154639175257732,0.4028103044496487
0.05154639175257732,0.40398126463700235
0.052691867124856816,0.40398126463700235
0.052691867124856816,0.40749414519906324
0.053837342497136315,0.40749414519906324
0.053837342497136315,0.4133489461358314
0.054982817869415807,0.4133489461358314
0.054982817869415807,0.4238875878220141
0.056128293241695305,0.4238875878220141
0.056128293241695305,0.43911007025761123
0.058419243986254296,0.43911007025761123
0.058419243986254296,0.4426229508196721
0.05956471935853379,0.4426229508196721
0.05956471935853379,0.446135831381733
0.06071019473081329,0.446135831381733
0.06071019473081329,0.45901639344262296
0.061855670103092786,0.45901639344262296
0.061855670103092786,0.4648711943793911
0.06300114547537228,0.4648711943793911
0.06300114547537228,0.47892271662763464
0.06414662084765177,0.47892271662763464
0.06414662084765177,0.48009367681498827
0.06529209621993128,0.48009367681498827
0.06529209621993128,0.4812646370023419
0.06643757159221077,0.4812646370023419
0.06643757159221077,0.48711943793911006
0.06758304696449026,0.48711943793911006
0.06758304696449026,0.4953161592505855
0.06872852233676977,0.4953161592505855
0.06872852233676977,0.4964871194379391
0.06987399770904926,0.4964871194379391
0.06987399770904926,0.49765807962529274
0.07101947308132875,0.49765807962529274
0.07101947308132875,0.49882903981264637
0.07331042382588775,0.49882903981264637
0.07331042382588775,0.5023419203747073
0.07445589919816724,0.5023419203747073
0.07445589919816724,0.5081967213114754
0.07560137457044673,0.5081967213114754
0.07560137457044673,0.5105386416861827
0.07674684994272624,0.5105386416861827
0.07674684994272624,0.5117096018735363
0.08018327605956473,0.5117096018735363
0.08018327605956473,0.5163934426229508
0.08132875143184422,0.5163934426229508
0.08132875143184422,0.5257611241217799
0.08247422680412371,0.5257611241217799
0.08247422680412371,0.5269320843091335
0.0836197021764032,0.5269320843091335
0.0836197021764032,0.5468384074941453
0.08476517754868271,0.5468384074941453
0.08476517754868271,0.5550351288056206
0.0859106529209622,0.5550351288056206
0.0859106529209622,0.5585480093676815
0.08705612829324169,0.5585480093676815
0.08705612829324169,0.5608899297423887
0.08934707903780069,0.5608899297423887
0.08934707903780069,0.563231850117096
0.09049255441008018,0.563231850117096
0.09049255441008018,0.5702576112412178
0.09736540664375716,0.5702576112412178
0.09736540664375716,0.5784543325526932
0.09851088201603665,0.5784543325526932
0.09851088201603665,0.5796252927400468
0.09965635738831616,0.5796252927400468
0.09965635738831616,0.5983606557377049
0.10080183276059565,0.5983606557377049
0.10080183276059565,0.6018735362997658
0.10194730813287514,0.6018735362997658
0.10194730813287514,0.607728337236534
0.10309278350515463,0.607728337236534
0.10309278350515463,0.6147540983606558
0.10538373424971363,0.6147540983606558
0.10538373424971363,0.6159250585480094
0.10652920962199312,0.6159250585480094
0.10652920962199312,0.617096018735363
0.10767468499427263,0.617096018735363
0.10767468499427263,0.6194379391100703
0.10996563573883161,0.6194379391100703
0.10996563573883161,0.6206088992974239
0.11225658648339061,0.6206088992974239
0.11225658648339061,0.6264637002341921
0.11683848797250859,0.6264637002341921
0.11683848797250859,0.6323185011709602
0.11798396334478808,0.6323185011709602
0.11798396334478808,0.6346604215456675
0.11912943871706758,0.6346604215456675
0.11912943871706758,0.6428571428571429
0.12485681557846506,0.6428571428571429
0.12485681557846506,0.6498829039812647
0.12600229095074456,0.6498829039812647
0.12600229095074456,0.6510538641686182
0.12829324169530354,0.6510538641686182
0.12829324169530354,0.65807962529274
0.12943871706758306,0.65807962529274
0.12943871706758306,0.6604215456674473
0.13058419243986255,0.6604215456674473
0.13058419243986255,0.6627634660421545
0.13287514318442153,0.6627634660421545
0.13287514318442153,0.6651053864168618
0.13402061855670103,0.6651053864168618
0.13402061855670103,0.6662763466042154
0.13516609392898052,0.6662763466042154
0.13516609392898052,0.6733021077283372
0.13631156930126,0.6733021077283372
0.13631156930126,0.6744730679156908
0.13745704467353953,0.6744730679156908
0.13745704467353953,0.6791569086651054
0.140893470790378,0.6791569086651054
0.140893470790378,0.680327868852459
0.143184421534937,0.680327868852459
0.143184421534937,0.6826697892271663
0.14432989690721648,0.6826697892271663
0.14432989690721648,0.6850117096018735
0.145475372279496,0.6850117096018735
0.145475372279496,0.6861826697892272
0.14776632302405499,0.6861826697892272
0.14776632302405499,0.6873536299765808
0.14891179839633448,0.6873536299765808
0.14891179839633448,0.689695550351288
0.15005727376861397,0.689695550351288
0.15005727376861397,0.6943793911007026
0.15120274914089346,0.6943793911007026
0.15120274914089346,0.6978922716627635
0.15234822451317298,0.6978922716627635
0.15234822451317298,0.6990632318501171
0.15349369988545247,0.6990632318501171
0.15349369988545247,0.7014051522248244
0.15578465063001146,0.7014051522248244
0.15578465063001146,0.7096018735362998
0.15807560137457044,0.7096018735362998
0.15807560137457044,0.711943793911007
0.16151202749140894,0.711943793911007
0.16151202749140894,0.7142857142857143
0.16265750286368844,0.7142857142857143
0.16265750286368844,0.7154566744730679
0.16494845360824742,0.7154566744730679
0.16494845360824742,0.7177985948477752
0.1660939289805269,0.7177985948477752
0.1660939289805269,0.7201405152224825
0.16838487972508592,0.7201405152224825
0.16838487972508592,0.7213114754098361
0.16953035509736541,0.7213114754098361
0.16953035509736541,0.7224824355971897
0.1718213058419244,0.7224824355971897
0.1718213058419244,0.7236533957845434
0.1729667812142039,0.7236533957845434
0.1729667812142039,0.7259953161592506
0.17525773195876287,0.7259953161592506
0.17525773195876287,0.7271662763466042
0.1764032073310424,0.7271662763466042
0.1764032073310424,0.7295081967213115
0.17869415807560138,0.7295081967213115
0.17869415807560138,0.7306791569086651
0.17983963344788087,0.7306791569086651
0.17983963344788087,0.7388758782201406
0.18327605956471935,0.7388758782201406
0.18327605956471935,0.7412177985948478
0.18442153493699887,0.7412177985948478
0.18442153493699887,0.7423887587822015
0.18671248568155785,0.7423887587822015
0.18671248568155785,0.7447306791569087
0.18785796105383734,0.7447306791569087
0.18785796105383734,0.747072599531616
0.18900343642611683,0.747072599531616
0.18900343642611683,0.7494145199063232
0.19014891179839633,0.7494145199063232
0.19014891179839633,0.7505854800936768
