experiment,family,model,evaluation_train_rows,test_rows,final_train_rows,saved_model_train_scope,accuracy,precision,recall,f1,macro_f1,roc_auc
experiment_1_stopwords_included,traditional_ml,LinearSVC_TFIDF,9678,1708,9678,train_validation,0.9478922716627635,0.9479960830943555,0.9478922716627635,0.9478892528354408,0.9478892528354408,0.9904225328938349
experiment_1_stopwords_included,traditional_ml,LogisticRegression_TFIDF,9678,1708,9678,train_validation,0.9320843091334895,0.9340865511769373,0.9320843091334895,0.9320059027420297,0.9320059027420295,0.9851970887790751
experiment_1_stopwords_included,traditional_ml,RandomForest_TFIDF,9678,1708,9678,train_validation,0.8729508196721312,0.8798385959326398,0.8729508196721312,0.8723722374251861,0.8723722374251861,0.9602086064202623
experiment_1_stopwords_included,traditional_ml,XGBoost_TFIDF,9678,1708,9678,train_validation,0.8641686182669789,0.8728074608094147,0.8641686182669789,0.8633771485234267,0.8633771485234267,0.9516451030828885
