accuracy,loss,val_accuracy,val_loss
0.6777805089950562,0.5897873640060425,0.7389330267906189,0.541974663734436
0.8240447640419006,0.4121370315551758,0.8376844525337219,0.387034147977829
0.8758822083473206,0.32253581285476685,0.8399546146392822,0.360415518283844
