accuracy,loss,val_accuracy,val_loss
0.7649062871932983,0.49469852447509766,0.8853575587272644,0.31065377593040466
0.9574105739593506,0.11764735728502274,0.9239500761032104,0.19889478385448456
0.9875882267951965,0.04182340204715729,0.9069239497184753,0.254496693611145
