accuracy,loss,val_accuracy,val_loss
0.7877829074859619,0.4749792218208313,0.8535754680633545,0.3087482750415802
0.9218788146972656,0.18260446190834045,0.8694665431976318,0.2770606279373169
0.9671452641487122,0.08851169794797897,0.8842224478721619,0.31340867280960083
