accuracy,loss,val_accuracy,val_loss
0.6784392595291138,0.5874590873718262,0.7731553912162781,0.47943317890167236
0.8235788941383362,0.39952048659324646,0.8751962184906006,0.32138338685035706
0.8930373191833496,0.2774893343448639,0.906593382358551,0.25153180956840515
