accuracy,loss,val_accuracy,val_loss
0.6719396710395813,0.591349720954895,0.7627695798873901,0.4815165102481842
0.8379167914390564,0.38860344886779785,0.8717366456985474,0.33181583881378174
0.8822097778320312,0.2954750657081604,0.8706015944480896,0.3180910646915436
